game_id,gen,phase,player,corp,action_type,tr,mc,mc_prod,steel,steel_prod,ti,ti_prod,plants,plant_prod,energy,energy_prod,heat,heat_prod,hand_size,tableau_size,colonies,temp,oxygen,oceans,venus,player_count,tag_building,tag_space,tag_science,tag_earth,tag_venus,tag_jovian,tag_plant,tag_microbe,tag_animal,tag_event,tag_power,tag_city,tag_mars,tag_moon,tag_wild,income,play_rate,urgency,total_tags,prod_score,max_opp_tr,avg_opp_tr,avg_opp_tableau,tr_gap,max_opp_tableau,avg_opp_tags,final_vp,winner,vp_rank
g3f177ea6e967,4,Take your next action,Gamma,Teractor,or,20,3,9,5,2,0,3,7,0,2,2,2,5,0,15,0,-26,2,2,2,3,6,3,1,4,1,2,0,1,0,2,1,0,0,0,0,29,3.75,0.1429,21,26.7,25,21.5,13.5,-5,14,14.5,95,1,1
g3f177ea6e967,5,Global Event - Select 2 cards to discard,Gamma,Teractor,card,21,33,8,3,3,3,3,7,0,2,2,12,9,0,23,0,-20,3,2,4,3,8,4,3,6,1,2,0,1,0,4,1,0,0,0,0,29,4.6,0.2381,30,30.5,24,21.0,15.0,-3,16,17.0,95,1,1
g3f177ea6e967,6,Take your next action,Gamma,Teractor,or,21,2,12,0,3,0,3,8,0,2,1,7,9,0,27,0,-20,3,2,4,3,10,6,4,6,1,2,0,1,0,4,1,1,0,0,0,33,4.5,0.2381,36,33.0,24,21.0,16.5,-3,17,19.5,95,1,1
g3f177ea6e967,7,Take your next action,Gamma,Teractor,or,22,1,12,0,3,1,3,3,0,0,1,5,9,0,31,0,-18,5,2,4,3,11,6,7,7,1,2,0,3,0,4,1,1,0,0,0,34,4.429,0.3095,43,33.0,24,20.5,19.0,-2,20,24.0,95,1,1
g3f177ea6e967,8,Take your next action,Gamma,Teractor,or,23,5,12,4,4,4,3,7,2,0,1,1,9,0,35,0,-8,5,2,4,3,13,6,7,8,1,2,1,3,1,4,1,1,0,0,0,35,4.375,0.4286,48,37.8,25,21.0,21.0,-2,22,26.0,95,1,1
g3f177ea6e967,9,Take your next action,Gamma,Teractor,or,29,4,19,4,4,1,3,6,3,10,0,2,9,0,42,0,0,9,3,4,3,14,7,9,8,1,2,3,5,2,5,1,1,0,0,0,48,4.667,0.6429,58,44.900000000000006,25,21.0,22.0,4,23,28.0,95,1,1
g3f177ea6e967,10,Take your next action,Gamma,Teractor,or,37,3,21,6,4,0,4,3,8,0,0,0,9,0,52,1,4,12,4,16,3,16,10,10,9,3,2,4,7,2,7,1,1,0,0,0,58,5.2,0.7857,72,57.400000000000006,28,22.0,26.5,9,30,35.5,95,1,1
g3f177ea6e967,11,Take your next action,Gamma,Teractor,or,43,3,27,2,4,0,4,1,8,0,0,1,9,0,58,1,8,14,8,20,3,19,11,10,10,3,3,4,7,2,8,2,2,0,0,0,70,5.273,0.9762,81,63.400000000000006,29,22.5,31.5,14,36,42.0,95,1,1
g3f177ea6e967,12,Take your next action,Gamma,Teractor,or,42,80,27,6,4,4,4,1,8,0,0,10,9,0,58,1,8,14,8,20,3,19,11,10,10,3,3,4,7,2,8,2,2,0,0,0,69,4.833,0.9762,81,63.400000000000006,28,21.5,31.5,14,36,42.0,95,1,1
g5473808fd260,1,Take your next action,Beta,Ecoline,or,22,4,0,0,0,0,1,7,2,0,2,0,0,0,4,1,-28,2,2,0,3,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,22,4.0,0.119,6,8.7,25,23.0,3.0,-3,3,2.5,72,1,1
g5473808fd260,2,Take your next action,Beta,Ecoline,or,22,6,0,0,0,1,1,2,2,2,3,0,3,0,6,1,-26,4,3,8,3,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,22,3.0,0.2143,8,12.6,26,25.5,8.0,-4,9,8.5,72,1,1
g5473808fd260,3,Take your first action,Beta,Ecoline,or,23,1,0,0,1,2,1,6,2,0,4,5,4,0,7,1,-24,4,3,8,3,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,23,2.333,0.2381,9,16.5,25,24.5,9.5,-2,10,10.0,72,1,1
g5473808fd260,4,Take your next action,Beta,Ecoline,or,24,7,-1,0,1,3,1,1,2,1,8,1,4,0,9,1,-22,5,3,8,3,5,1,1,1,0,0,1,0,0,0,2,1,0,0,0,23,2.25,0.2857,12,21.5,24,23.5,10.0,0,11,10.5,72,1,1
g5473808fd260,5,Take your next action,Beta,Ecoline,or,19,3,3,1,1,0,1,3,2,5,9,6,2,0,11,1,-22,6,3,8,3,5,2,1,3,0,0,1,0,0,0,2,1,0,0,0,22,2.2,0.3095,15,25.400000000000002,20,19.0,12.5,-1,14,14.5,72,1,1
g5473808fd260,6,Take your next action,Beta,Ecoline,or,19,1,3,0,0,1,1,3,1,6,9,5,8,0,13,1,-20,6,4,8,3,6,2,1,3,0,0,1,0,1,0,2,1,0,0,0,22,2.167,0.3571,17,27.0,19,18.5,13.5,0,16,15.5,72,1,1
g5473808fd260,7,Take your first action,Beta,Ecoline,or,18,2,2,0,0,2,1,4,1,6,11,19,8,0,16,1,-20,6,5,10,3,7,2,1,3,1,0,2,2,2,0,3,1,0,0,0,20,2.286,0.381,24,29.0,19,18.5,15.0,-1,17,16.5,72,1,1
g5473808fd260,8,Take your next action,Beta,Ecoline,or,20,0,1,0,0,3,1,6,3,8,11,1,8,0,19,1,-4,8,6,10,3,8,2,1,3,1,1,3,2,2,1,3,1,0,0,0,21,2.375,0.6429,28,31.200000000000003,21,20.0,18.0,-1,20,21.5,72,1,1
g5473808fd260,9,Take your next action,Beta,Ecoline,or,25,2,1,0,0,0,1,2,4,8,11,1,8,0,22,1,4,9,7,10,3,8,3,1,3,1,2,3,3,2,2,3,1,0,0,0,26,2.444,0.7857,32,32.8,22,20.5,20.0,3,22,24.5,72,1,1
g5473808fd260,10,Take your next action,Beta,Ecoline,or,27,1,3,0,0,1,1,7,4,8,10,1,8,0,26,1,8,11,7,12,3,8,3,1,4,1,2,4,3,3,2,4,1,0,0,0,30,2.6,0.881,36,33.3,23,22.0,22.0,4,25,28.0,72,1,1
g5473808fd260,11,Take your first action,Beta,Ecoline,or,28,0,10,1,0,2,1,2,4,12,11,1,8,0,29,1,8,14,8,12,3,10,3,1,4,1,2,5,3,3,2,4,2,0,0,0,38,2.636,0.9762,40,41.8,25,23.0,24.5,3,28,31.0,72,1,1
g5473808fd260,12,Select card(s) to buy,Beta,Ecoline,card,27,49,10,1,0,3,1,3,4,11,11,21,8,0,29,1,8,14,8,12,3,10,3,1,4,1,2,5,3,3,2,4,2,0,0,0,37,2.417,0.9762,40,41.8,25,22.5,24.5,2,28,31.0,72,1,1
g5473808fd260,1,Take your first action,Gamma,Stormcraft Incorporated,or,25,6,0,5,0,0,0,0,0,0,0,0,0,0,5,0,-28,3,3,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25,5.0,0.1667,3,0.0,26,24.0,4.5,-1,5,6.0,56,0,2
g5473808fd260,2,Take your first action,Gamma,Stormcraft Incorporated,or,26,2,0,0,0,2,0,0,1,0,1,0,0,0,7,0,-26,4,3,8,3,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,26,3.5,0.2143,7,3.1,25,23.5,7.5,1,9,9.0,56,0,2
g5473808fd260,3,Take your first action,Gamma,Stormcraft Incorporated,or,25,2,0,0,0,0,0,2,1,1,1,0,0,0,9,0,-24,4,3,8,3,2,1,0,1,1,1,1,0,0,0,2,0,0,0,0,25,3.0,0.2381,9,3.1,24,23.5,8.5,1,10,10.0,56,0,2
g5473808fd260,4,Take your first action,Gamma,Stormcraft Incorporated,or,24,8,0,0,0,1,0,3,1,1,1,1,0,0,9,0,-22,5,3,8,3,2,1,0,1,1,1,1,0,0,0,2,0,0,0,0,24,2.25,0.2857,9,3.1,24,23.5,10.0,0,11,12.0,56,0,2
g5473808fd260,5,Take your next action,Gamma,Stormcraft Incorporated,or,20,0,2,0,0,0,0,5,1,1,2,2,0,0,11,0,-22,6,3,8,3,4,1,0,1,1,1,2,0,0,0,3,0,0,0,0,22,2.2,0.3095,13,6.6,19,18.5,12.5,1,14,15.5,56,0,2
g5473808fd260,6,Take your next action,Gamma,Stormcraft Incorporated,or,19,1,2,0,0,1,0,6,1,15,1,3,0,0,11,0,-20,6,4,8,3,4,1,0,1,1,1,2,0,0,0,3,0,0,0,0,21,1.833,0.3571,13,5.1,19,18.5,14.5,0,16,17.5,56,0,2
g5473808fd260,7,Take your first action,Gamma,Stormcraft Incorporated,or,18,1,2,0,1,0,0,7,1,1,1,18,0,0,13,0,-20,6,4,10,3,6,1,0,1,1,1,2,0,0,0,3,0,0,0,0,20,1.857,0.3571,15,6.7,19,18.5,16.5,-1,17,21.0,56,0,2
g5473808fd260,8,Dry Deserts Global Event - Remove an Ocean tile fr,Gamma,Stormcraft Incorporated,space,21,31,3,1,1,1,0,5,1,1,1,8,0,0,16,0,-2,8,6,10,3,7,2,1,2,1,1,3,1,0,0,3,0,0,0,0,24,2.0,0.6667,21,7.699999999999999,19,18.5,19.5,2,20,25.0,56,0,2
g5473808fd260,9,Take your next action,Gamma,Stormcraft Incorporated,or,22,5,3,0,3,1,0,5,1,1,3,2,0,0,18,0,4,9,7,10,3,8,3,1,2,2,1,3,1,0,0,3,0,0,0,0,25,2.0,0.7857,24,13.9,25,22.0,22.0,-3,22,28.5,56,0,2
g5473808fd260,10,Select one option,Gamma,Stormcraft Incorporated,or,23,7,3,0,3,1,1,6,2,0,3,3,0,0,19,0,8,11,8,12,3,9,4,1,2,2,1,3,1,0,0,3,0,0,0,0,26,1.9,0.9048,26,18.0,27,24.5,25.5,-4,26,33.0,56,0,2
g5473808fd260,11,Take your first action,Gamma,Stormcraft Incorporated,or,25,1,6,0,3,1,1,1,2,4,5,3,0,0,21,0,8,14,8,12,3,10,5,1,2,2,2,3,1,0,0,3,0,0,0,0,31,1.909,0.9762,29,24.0,28,24.5,28.5,-3,29,36.5,56,0,2
g5473808fd260,12,Select card(s) to buy,Gamma,Stormcraft Incorporated,card,25,36,6,3,3,2,1,3,2,5,5,7,0,0,21,0,8,14,8,12,3,10,5,1,2,2,2,3,1,0,0,3,0,0,0,0,31,1.75,0.9762,29,24.0,27,23.5,28.5,-2,29,36.5,56,0,2
g5473808fd260,1,Take your first action,Alpha,PolderTECH Dutch,or,26,2,1,4,1,0,0,5,0,1,1,0,0,0,5,0,-28,3,3,6,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,27,5.0,0.1667,6,4.1,25,23.5,4.5,1,5,4.5,54,0,3
g5473808fd260,2,Take your next action,Alpha,PolderTECH Dutch,or,25,0,1,0,1,0,0,5,0,1,1,1,1,0,9,0,-26,4,3,8,3,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,26,4.5,0.2143,10,4.8999999999999995,26,24.0,6.5,-1,7,7.5,54,0,3
g5473808fd260,3,Take your next action,Alpha,PolderTECH Dutch,or,24,7,0,1,1,0,0,5,0,1,1,3,1,0,10,0,-26,4,3,8,3,2,2,2,3,1,0,0,1,0,0,0,0,0,0,0,24,3.333,0.2143,11,3.9000000000000004,25,23.5,8.0,-1,9,9.0,54,0,3
g5473808fd260,4,Take your next action,Alpha,PolderTECH Dutch,or,23,1,-1,3,1,0,0,5,0,1,1,0,1,0,12,0,-22,5,3,8,3,4,2,2,3,1,0,0,1,0,0,0,0,0,0,0,22,3.0,0.2857,13,2.9000000000000004,24,24.0,9.0,-1,9,10.5,54,0,3
g5473808fd260,5,Take your next action,Alpha,PolderTECH Dutch,or,18,5,-2,0,1,0,0,5,0,1,1,2,1,0,14,0,-22,6,3,8,3,5,2,2,3,2,0,0,2,0,0,0,0,0,0,0,16,2.8,0.3095,16,1.9000000000000001,20,19.5,11.0,-2,11,14.0,54,0,3
g5473808fd260,6,Take your first action,Alpha,PolderTECH Dutch,or,18,0,-3,0,0,0,0,6,0,2,0,4,3,0,16,0,-20,6,4,8,3,5,2,4,3,2,0,0,2,0,0,0,0,0,0,0,15,2.667,0.3571,18,-0.5999999999999996,19,19.0,12.0,-1,13,15.0,54,0,3
g5473808fd260,7,Take your first action,Alpha,PolderTECH Dutch,or,19,2,-3,2,0,0,0,6,0,1,0,4,3,0,17,0,-20,6,5,10,3,5,2,4,3,2,0,0,2,0,0,0,0,0,0,0,16,2.429,0.381,18,-0.5999999999999996,18,18.0,14.5,1,16,19.5,54,0,3
g5473808fd260,8,Take your next action,Alpha,PolderTECH Dutch,or,19,0,-1,0,0,0,0,2,1,1,1,3,3,0,20,0,-14,8,6,10,3,7,2,5,3,2,0,0,2,0,0,1,0,0,0,0,18,2.5,0.5238,22,4.5,19,18.0,17.5,0,19,24.5,54,0,3
g5473808fd260,9,Take your first action,Alpha,PolderTECH Dutch,or,19,6,-2,0,0,0,0,6,0,2,1,2,3,0,22,0,2,9,7,10,3,7,2,6,3,2,0,0,3,1,0,1,0,0,0,0,17,2.444,0.7619,25,1.9000000000000004,24,23.0,20.0,-5,22,28.0,54,0,3
g5473808fd260,10,Take your next action,Alpha,PolderTECH Dutch,or,22,5,-3,0,0,0,0,3,0,2,7,2,3,0,25,0,8,11,8,12,3,7,2,7,3,3,0,1,4,1,0,2,0,0,0,0,19,2.5,0.9048,30,9.9,27,25.0,22.5,-5,26,31.0,54,0,3
g5473808fd260,11,Take your first action,Alpha,PolderTECH Dutch,or,21,0,-4,0,0,0,0,3,0,7,8,2,3,0,28,0,8,14,8,12,3,8,2,9,3,3,0,1,4,1,0,2,0,0,0,0,17,2.545,0.9762,33,10.4,28,26.5,25.0,-7,29,34.5,54,0,3
g5473808fd260,12,Select space for ocean tile,Alpha,PolderTECH Dutch,space,20,8,-4,0,0,0,0,3,0,8,8,4,3,0,28,0,8,14,8,12,3,8,2,9,3,3,0,1,4,1,0,2,0,0,0,0,16,2.333,0.9762,33,10.4,27,26.0,25.0,-7,29,34.5,54,0,3
g6fdb624d9fc6,1,Take your next action,Gamma,Septem Tribus,or,20,2,6,0,1,0,0,0,0,0,0,2,2,0,4,0,-30,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,26,4.0,0.0,4,9.2,23,21.5,4.0,-3,4,4.0,75,1,1
g6fdb624d9fc6,2,Take your first action,Gamma,Septem Tribus,or,20,6,6,0,1,0,0,0,0,0,0,4,2,0,5,0,-28,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,1,0,0,1,26,2.5,0.0238,7,9.2,22,21.5,6.0,-2,6,6.5,75,1,1
g6fdb624d9fc6,3,Take your next action,Gamma,Septem Tribus,or,19,0,8,1,1,0,0,0,0,0,0,6,2,0,7,0,-28,0,0,0,3,2,0,2,1,1,0,0,1,1,0,0,2,0,0,1,27,2.333,0.0238,11,11.2,21,20.5,8.0,-2,9,10.0,75,1,1
g6fdb624d9fc6,4,Take your next action,Gamma,Septem Tribus,or,19,2,9,0,2,0,0,0,0,0,2,0,2,0,9,0,-24,0,0,0,3,3,0,2,1,1,0,0,2,1,0,1,2,0,0,1,28,2.25,0.0714,14,16.8,21,20.0,9.5,-2,11,12.0,75,1,1
g6fdb624d9fc6,5,Take your next action,Gamma,Septem Tribus,or,18,0,11,0,2,0,0,0,0,2,2,2,2,0,12,0,-18,0,0,2,3,4,0,4,1,1,0,0,4,1,0,1,2,0,0,1,29,2.4,0.1429,19,18.8,21,21.0,13.0,-3,15,17.5,75,1,1
g6fdb624d9fc6,6,Take your next action,Gamma,Septem Tribus,or,17,3,13,0,4,0,0,0,0,2,2,6,2,0,15,0,-16,0,0,4,3,5,0,5,1,4,0,0,4,1,0,1,2,0,0,1,30,2.5,0.1667,24,24.0,21,21.0,14.5,-4,17,19.5,75,1,1
g6fdb624d9fc6,7,Take your next action,Gamma,Septem Tribus,or,19,5,13,1,3,0,1,0,0,2,1,2,2,0,19,0,-10,2,1,4,3,6,0,5,1,4,0,0,6,1,1,1,2,0,0,1,32,2.714,0.3095,28,23.400000000000002,22,21.5,16.0,-3,19,21.5,75,1,1
g6fdb624d9fc6,8,Take your next action,Gamma,Septem Tribus,or,20,6,16,6,3,1,1,0,0,1,1,6,2,0,21,0,-10,2,2,4,3,6,0,5,2,4,0,0,6,1,2,1,2,0,0,1,36,2.625,0.3333,30,26.400000000000002,21,20.5,18.0,-1,21,25.0,75,1,1
g6fdb624d9fc6,9,Take your first action,Gamma,Septem Tribus,or,25,0,16,0,3,0,1,0,0,1,2,1,2,0,24,0,6,5,7,4,3,8,0,6,2,4,0,0,6,1,3,2,2,0,0,1,41,2.667,0.7143,35,27.900000000000002,25,24.5,21.5,0,25,28.5,75,1,1
g6fdb624d9fc6,10,Take your first action,Gamma,Septem Tribus,or,28,5,19,3,4,2,1,0,0,2,2,4,2,0,28,0,8,7,8,4,3,10,0,6,2,4,0,0,7,1,4,2,2,0,0,1,47,2.8,0.8095,39,32.5,26,25.0,25.0,2,29,32.5,75,1,1
g6fdb624d9fc6,11,Take your next action,Gamma,Septem Tribus,or,29,8,19,7,4,0,1,6,0,2,2,0,2,0,32,2,8,10,9,8,3,10,1,6,2,5,0,0,8,2,5,2,2,0,0,1,48,2.909,0.9048,44,32.5,27,26.0,30.5,2,36,40.0,75,1,1
g6fdb624d9fc6,12,Take your next action,Gamma,Septem Tribus,or,30,1,19,0,4,1,1,6,0,2,1,4,6,0,36,2,8,13,9,8,3,13,1,6,2,5,0,0,8,3,5,2,2,0,0,1,49,3.0,0.9762,48,34.2,27,26.5,34.5,3,39,46.0,75,1,1
g6fdb624d9fc6,13,Select space for greenery tile,Gamma,Septem Tribus,space,29,30,19,4,4,2,1,6,0,1,1,4,6,0,36,2,8,13,9,8,3,13,1,6,2,5,0,0,8,3,5,2,2,0,0,1,48,2.769,0.9762,48,34.2,26,25.5,34.5,3,39,46.0,75,1,1
g6fdb624d9fc6,1,Take your first action,Alpha,Celestic,or,20,1,1,0,0,0,2,2,1,0,1,0,0,0,5,0,-30,0,0,0,3,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,21,5.0,0.0,5,9.1,23,21.5,4.5,-3,5,5.0,70,0,2
g6fdb624d9fc6,2,Take your first action,Alpha,Celestic,or,21,7,2,0,0,0,2,3,1,1,1,0,0,0,6,0,-28,0,0,0,3,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,23,3.0,0.0238,6,10.1,22,21.0,5.5,-1,6,7.0,70,0,2
g6fdb624d9fc6,3,Take your next action,Alpha,Celestic,or,20,5,2,0,0,0,2,4,1,0,1,1,0,0,9,0,-28,0,0,0,3,1,2,0,1,3,1,0,1,0,1,2,0,0,0,0,22,3.0,0.0238,12,10.1,21,20.0,7.0,-1,7,9.5,70,0,2
g6fdb624d9fc6,4,Take your first action,Alpha,Celestic,or,19,5,3,5,1,2,2,5,1,0,2,1,0,0,11,0,-24,0,0,0,3,2,2,0,1,3,1,0,1,0,2,2,0,0,0,0,22,2.75,0.0714,14,14.2,21,20.0,8.5,-2,9,12.0,70,0,2
g6fdb624d9fc6,5,Take your next action,Alpha,Celestic,or,21,3,10,0,1,0,2,6,1,0,1,1,1,0,15,0,-18,0,0,2,3,3,4,0,2,3,1,0,1,0,4,2,0,0,0,0,31,3.0,0.1429,20,20.500000000000004,21,19.5,11.0,0,11,16.5,70,0,2
g6fdb624d9fc6,6,Take your first action,Alpha,Celestic,or,21,5,11,0,1,0,2,7,1,0,2,2,1,0,17,0,-16,0,0,4,3,4,4,0,2,3,1,0,1,0,5,2,0,0,0,0,32,2.833,0.1667,22,23.000000000000004,21,19.0,13.5,0,15,20.5,70,0,2
g6fdb624d9fc6,7,Take your next action,Alpha,Celestic,or,22,0,9,1,0,0,2,3,2,0,1,3,4,0,19,1,-12,2,1,4,3,4,5,0,2,3,1,0,1,0,6,2,0,0,0,0,31,2.714,0.2857,24,21.9,21,19.5,16.0,1,19,23.5,70,0,2
g6fdb624d9fc6,8,Take your next action,Alpha,Celestic,or,21,4,12,4,0,2,2,6,2,0,2,2,4,0,21,1,-10,2,2,4,3,4,6,0,3,3,1,1,1,0,6,2,1,0,0,0,33,2.625,0.3333,28,26.4,20,20.0,18.0,1,21,26.0,70,0,2
g6fdb624d9fc6,9,Take your first action,Alpha,Celestic,or,25,1,16,7,0,0,2,2,4,0,2,1,4,0,25,1,6,5,7,4,3,4,6,0,4,3,1,2,1,0,8,2,1,0,0,0,41,2.778,0.7143,32,33.6,25,24.5,21.0,0,24,30.0,70,0,2
g6fdb624d9fc6,10,Take your next action,Alpha,Celestic,or,26,3,20,12,0,0,2,7,6,0,3,0,0,0,29,1,8,7,8,4,3,4,6,0,5,3,1,3,1,0,9,2,1,0,0,0,46,2.9,0.8095,35,39.1,28,26.0,24.5,-2,28,34.5,70,0,2
g6fdb624d9fc6,11,Take your next action,Alpha,Celestic,or,27,4,21,0,0,0,2,0,4,0,3,0,0,0,36,1,8,10,9,8,3,6,7,0,7,3,2,3,1,0,10,2,1,0,0,0,48,3.273,0.9048,42,36.9,29,27.0,28.5,-2,32,41.0,70,0,2
g6fdb624d9fc6,12,Take your first action,Alpha,Celestic,or,26,8,21,0,0,0,5,4,3,0,4,0,0,0,39,1,8,13,9,8,3,6,9,1,8,3,2,3,2,0,10,2,1,0,0,0,47,3.25,0.9762,47,44.3,30,28.5,33.0,-4,36,46.5,70,0,2
g6fdb624d9fc6,13,Take your first action,Alpha,Celestic,or,25,40,21,0,0,5,5,7,3,4,4,0,0,0,39,1,8,14,9,8,3,6,9,1,8,3,2,3,2,0,10,2,1,0,0,0,46,3.0,1.0,47,44.3,30,28.0,33.0,-5,36,46.5,70,0,2
g6fdb624d9fc6,1,Take your first action,Beta,Tharsis Republic,or,23,6,5,0,0,0,0,0,0,0,0,3,1,0,5,0,-30,0,0,0,3,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,28,5.0,0.0,6,5.8,20,20.0,4.5,3,5,4.5,60,0,3
g6fdb624d9fc6,2,Take your next action,Beta,Tharsis Republic,or,22,1,6,0,0,0,0,4,0,0,1,4,1,0,6,0,-28,0,0,0,3,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,28,3.0,0.0238,7,8.3,21,20.5,5.5,1,6,6.5,60,0,3
g6fdb624d9fc6,3,Take your next action,Beta,Tharsis Republic,or,21,3,6,0,0,0,0,4,0,1,1,5,6,0,7,0,-28,0,0,0,3,2,1,1,2,0,0,0,0,0,2,0,0,0,0,0,27,2.333,0.0238,8,12.3,20,19.5,7.0,1,8,10.0,60,0,3
g6fdb624d9fc6,4,Take your first action,Beta,Tharsis Republic,or,21,5,6,0,0,0,0,4,0,1,2,4,7,0,8,0,-24,0,0,0,3,3,1,1,2,0,0,0,0,0,2,1,0,0,0,0,27,2.0,0.0714,10,14.600000000000001,19,19.0,10.0,2,11,14.0,60,0,3
g6fdb624d9fc6,5,Take your next action,Beta,Tharsis Republic,or,21,5,5,0,0,0,0,0,0,2,4,4,7,0,11,0,-18,0,0,2,3,4,2,2,2,1,0,0,0,0,2,2,0,0,0,0,26,2.2,0.1429,15,16.6,21,19.5,13.0,0,15,19.0,60,0,3
g6fdb624d9fc6,6,Take your first action,Beta,Tharsis Republic,or,21,0,5,0,0,0,0,6,0,1,4,5,7,0,12,0,-16,0,0,4,3,4,3,2,3,1,0,0,0,0,2,2,0,0,0,0,26,2.0,0.1667,17,16.6,21,19.0,16.0,0,17,23.0,60,0,3
g6fdb624d9fc6,7,Take your first action,Beta,Tharsis Republic,or,21,3,5,0,0,0,0,6,1,14,3,5,7,0,13,0,-12,2,1,4,3,4,4,2,3,2,0,0,0,0,2,2,0,0,0,0,26,1.857,0.2857,19,16.7,22,20.0,19.0,-1,19,26.0,60,0,3
g6fdb624d9fc6,8,Take your first action,Beta,Tharsis Republic,or,20,1,11,0,0,0,0,7,0,0,3,26,7,0,15,0,-10,2,2,4,3,6,4,2,3,2,0,0,0,0,2,2,1,0,0,0,31,1.875,0.3333,22,21.1,21,20.5,21.0,-1,21,29.0,60,0,3
g6fdb624d9fc6,9,Take your first action,Beta,Tharsis Republic,or,24,7,11,0,0,0,0,2,1,0,5,1,8,0,18,0,4,5,7,4,3,7,4,2,3,2,0,1,0,0,2,3,1,0,0,0,35,2.0,0.6905,25,26.5,25,24.5,23.5,-1,24,32.0,60,0,3
g6fdb624d9fc6,10,Take your first action,Beta,Tharsis Republic,or,24,0,12,0,0,0,1,1,4,2,7,1,8,0,21,0,8,7,8,4,3,8,5,2,3,2,0,2,0,0,2,4,2,0,0,0,36,2.1,0.8095,30,37.8,28,27.0,28.5,-4,29,37.0,60,0,3
g6fdb624d9fc6,11,Take your next action,Beta,Tharsis Republic,or,25,1,12,0,0,0,1,5,4,1,10,3,10,0,25,0,8,10,9,8,3,9,7,3,3,3,0,2,0,1,2,6,2,0,0,0,37,2.273,0.9048,38,43.9,29,28.0,34.0,-4,36,43.0,60,0,3
g6fdb624d9fc6,12,Take your first action,Beta,Tharsis Republic,or,27,1,19,0,0,0,1,1,5,14,9,6,10,0,30,0,8,13,9,8,3,10,9,3,4,3,0,2,0,2,3,6,3,0,0,0,46,2.5,0.9762,45,51.0,30,28.0,37.5,-3,39,47.5,60,0,3
g6fdb624d9fc6,13,Select card(s) to buy,Beta,Tharsis Republic,card,26,42,19,0,0,1,1,6,5,9,9,30,10,0,30,0,8,13,9,8,3,10,9,3,4,3,0,2,0,2,3,6,3,0,0,0,45,2.308,0.9762,45,51.0,29,27.0,37.5,-3,39,47.5,60,0,3
gf876029c1d05,1,Take your first action,Alpha,Aridor,or,21,7,4,0,1,1,0,4,0,0,0,2,2,0,6,0,-28,2,0,0,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,25,6.0,0.0714,6,7.199999999999999,22,21.0,5.5,-1,6,7.5,87,0,2
gf876029c1d05,2,Select one option,Alpha,Aridor,or,19,30,5,2,1,1,0,5,1,0,0,6,2,0,8,0,-28,2,1,0,3,3,1,0,0,0,0,2,0,1,0,1,0,0,0,0,24,4.0,0.0952,8,9.799999999999999,20,19.0,7.5,-1,8,10.0,87,0,2
gf876029c1d05,3,Take your first action,Alpha,Aridor,or,19,4,9,0,1,1,0,5,1,0,0,6,2,0,9,0,-28,2,1,0,3,4,1,0,0,0,0,2,0,1,0,1,1,0,0,0,28,3.0,0.0952,10,13.799999999999999,20,19.0,9.0,-1,10,11.5,87,0,2
gf876029c1d05,4,Take your next action,Alpha,Aridor,or,18,3,10,1,1,1,0,6,1,0,0,0,2,0,10,0,-28,2,1,0,3,4,1,1,0,0,0,2,0,1,0,1,1,0,0,0,28,2.5,0.0952,11,14.799999999999999,19,18.0,10.0,-1,10,12.5,87,0,2
gf876029c1d05,5,Take your next action,Alpha,Aridor,or,17,2,11,0,1,1,0,7,1,0,0,2,2,0,11,0,-28,2,1,0,3,5,1,1,0,0,1,2,0,1,0,1,1,0,0,0,28,2.2,0.0952,13,15.799999999999999,18,17.0,11.5,-1,12,14.5,87,0,2
gf876029c1d05,6,Take your first action,Alpha,Aridor,or,17,0,11,0,1,1,2,0,1,0,1,4,2,0,13,0,-28,3,1,0,3,6,2,2,0,0,1,2,0,1,0,1,1,0,0,0,28,2.167,0.119,16,22.300000000000004,17,16.0,14.5,0,15,19.0,87,0,2
gf876029c1d05,7,Take your first action,Alpha,Aridor,or,16,4,13,0,1,0,2,1,1,1,4,6,0,0,16,0,-26,5,0,0,3,7,3,2,0,0,1,2,0,1,0,2,1,0,0,0,29,2.286,0.1667,19,27.200000000000003,17,16.5,18.0,-1,20,25.0,87,0,2
gf876029c1d05,8,Take your next action,Alpha,Aridor,or,16,7,14,0,1,1,2,2,1,0,4,7,0,0,18,0,-24,6,0,0,3,8,3,4,1,0,1,2,0,1,0,2,1,0,0,0,30,2.25,0.2143,23,28.200000000000003,17,16.0,20.0,-1,22,27.0,87,0,2
